1 77.8926296893133
2 59.02405121695247
3 45.910511835526705
4 36.391198312809
5 33.45311621104613
6 30.50504949296409
7 28.023933119261848
8 26.029361875212096
9 24.69180245758161
10 23.40683383600606
11 22.449234439001415
12 21.500022802849298
13 20.64206086471305
14 20.059758890463858
15 19.36368863304254
