ari,db,silh,k,kdiff
0.9915939567429021,0.3737548598347747,0.7105860939431352,15.0,0.0
0.9893560123802646,0.37337848420918296,0.7101652326881485,15.0,0.0
0.9915939567429021,0.3737548598347747,0.7105860939431352,15.0,0.0
0.9915939567429021,0.3737548598347747,0.7105860939431352,15.0,0.0
0.9068660144636389,0.500999225502596,0.6576884622192792,15.0,0.0
0.9076129552732313,0.5388778649784219,0.6536072649836504,15.0,0.0
0.9732256067842178,0.44913244109489614,0.6856189439497545,16.0,1.0
0.9722476123674215,0.47821782223820675,0.673671402748489,17.0,2.0
0.9663302007686397,0.5031180877507457,0.6662576350137771,17.0,2.0
0.977449120494744,0.44478971710408044,0.6842960005612345,16.0,1.0
0.9132463147623902,0.4725159868530085,0.665815800039416,15.0,0.0
0.9771708625747102,0.4871212956818453,0.6817086909322865,16.0,1.0
0.8919213060626678,0.64471360959696,0.6244354448201448,16.0,1.0
0.9047338282657624,0.49456831216017216,0.6602792603819456,15.0,0.0
0.9594130840443265,0.5283065254643657,0.6651676973757779,17.0,2.0
0.9441657450646813,0.6014646728318835,0.6475361723872622,18.0,3.0
0.987198945613219,0.37305060166048754,0.7102292585872656,15.0,0.0
0.9103513512369596,0.5055204778389041,0.6586755980743972,15.0,0.0
0.9805866341430634,0.42416635860494833,0.6920102765827041,16.0,1.0
0.9238720229043215,0.3881575635102862,0.6910565345887837,14.0,1.0
0.9280237688708003,0.3891403124096848,0.69151701621742,14.0,1.0
0.9894366743469055,0.37342177502373974,0.7106596081793032,15.0,0.0
0.9915939567429021,0.3737548598347747,0.7105860939431352,15.0,0.0
0.9771708625747102,0.4871212956818453,0.6817086909322865,16.0,1.0
0.962324627482011,0.5347022626019525,0.660619116109949,17.0,2.0
0.9552614429838776,0.5624919178769554,0.6550541771478673,17.0,2.0
0.987198945613219,0.37305060166048754,0.7102292585872656,15.0,0.0
0.9801794088974443,0.4416229469928083,0.6906222131901296,16.0,1.0
0.959273139087921,0.5556783802905575,0.6608993384155825,17.0,2.0
0.9716005156072415,0.4617022992578953,0.6808474205871207,16.0,1.0
