ari,db,silh,k,kdiff
0.7165765514889364,0.5518214099732529,0.604605050359559,3.0,3.0
0.7165765514889364,0.5518214099732529,0.604605050359559,3.0,3.0
0.7154937640705651,0.5554123753136829,0.6040277456349457,3.0,3.0
0.7165765514889364,0.5518214099732529,0.604605050359559,3.0,3.0
0.7165765514889364,0.5518214099732529,0.604605050359559,3.0,3.0
0.7165765514889364,0.5518214099732529,0.604605050359559,3.0,3.0
0.7165765514889364,0.5518214099732529,0.604605050359559,3.0,3.0
0.7165765514889364,0.5518214099732529,0.604605050359559,3.0,3.0
0.7154937640705651,0.5554123753136829,0.6040277456349457,3.0,3.0
0.7165765514889364,0.5518214099732529,0.604605050359559,3.0,3.0
0.7165765514889364,0.5518214099732529,0.604605050359559,3.0,3.0
0.7165765514889364,0.5518214099732529,0.604605050359559,3.0,3.0
0.7165765514889364,0.5518214099732529,0.604605050359559,3.0,3.0
0.7165765514889364,0.5518214099732529,0.604605050359559,3.0,3.0
0.7154937640705651,0.5554123753136829,0.6040277456349457,3.0,3.0
0.7165765514889364,0.5518214099732529,0.604605050359559,3.0,3.0
0.7165765514889364,0.5518214099732529,0.604605050359559,3.0,3.0
0.7165765514889364,0.5518214099732529,0.604605050359559,3.0,3.0
0.7154937640705651,0.5554123753136829,0.6040277456349457,3.0,3.0
0.7165765514889364,0.5518214099732529,0.604605050359559,3.0,3.0
0.7165765514889364,0.5518214099732529,0.604605050359559,3.0,3.0
0.7154937640705651,0.5554123753136829,0.6040277456349457,3.0,3.0
0.7165765514889364,0.5518214099732529,0.604605050359559,3.0,3.0
0.7165765514889364,0.5518214099732529,0.604605050359559,3.0,3.0
0.7165765514889364,0.5518214099732529,0.604605050359559,3.0,3.0
0.7165765514889364,0.5518214099732529,0.604605050359559,3.0,3.0
0.7165765514889364,0.5518214099732529,0.604605050359559,3.0,3.0
0.7165765514889364,0.5518214099732529,0.604605050359559,3.0,3.0
0.7154937640705651,0.5554123753136829,0.6040277456349457,3.0,3.0
0.7165765514889364,0.5518214099732529,0.604605050359559,3.0,3.0
