ari,db,silh,k,kdiff
0.7609432121271622,1.1259302625747287,0.381320992935042,2.0,0.0
0.7609432121271622,1.1259302625747287,0.381320992935042,2.0,0.0
0.7671814058904588,1.1276789714785007,0.38032902923368783,2.0,0.0
0.7609432121271622,1.1259302625747287,0.381320992935042,2.0,0.0
0.7609432121271622,1.1259302625747287,0.381320992935042,2.0,0.0
0.7609432121271622,1.1259302625747287,0.381320992935042,2.0,0.0
0.7609432121271622,1.1259302625747287,0.381320992935042,2.0,0.0
0.7671814058904588,1.1276789714785007,0.38032902923368783,2.0,0.0
0.7609432121271622,1.1259302625747287,0.381320992935042,2.0,0.0
0.7609432121271622,1.1259302625747287,0.381320992935042,2.0,0.0
0.7609432121271622,1.1259302625747287,0.381320992935042,2.0,0.0
0.7609432121271622,1.1259302625747287,0.381320992935042,2.0,0.0
0.7609432121271622,1.1259302625747287,0.381320992935042,2.0,0.0
0.7609432121271622,1.1259302625747287,0.381320992935042,2.0,0.0
0.7609432121271622,1.1259302625747287,0.381320992935042,2.0,0.0
0.7609432121271622,1.1259302625747287,0.381320992935042,2.0,0.0
0.7610121865895307,1.1285617452478907,0.381266099847888,2.0,0.0
0.7609432121271622,1.1259302625747287,0.381320992935042,2.0,0.0
0.7609432121271622,1.1259302625747287,0.381320992935042,2.0,0.0
0.7609432121271622,1.1259302625747287,0.381320992935042,2.0,0.0
0.7609432121271622,1.1259302625747287,0.381320992935042,2.0,0.0
0.7671814058904588,1.1276789714785007,0.38032902923368783,2.0,0.0
0.7609432121271622,1.1259302625747287,0.381320992935042,2.0,0.0
0.7609432121271622,1.1259302625747287,0.381320992935042,2.0,0.0
0.7609432121271622,1.1259302625747287,0.381320992935042,2.0,0.0
0.7609432121271622,1.1259302625747287,0.381320992935042,2.0,0.0
0.7609432121271622,1.1259302625747287,0.381320992935042,2.0,0.0
0.7610121865895307,1.1285617452478907,0.381266099847888,2.0,0.0
0.7609432121271622,1.1259302625747287,0.381320992935042,2.0,0.0
0.7609432121271622,1.1259302625747287,0.381320992935042,2.0,0.0
