ari,db,silh,k,kdiff
0.2468414756372888,0.7303281922456989,0.35674140887153216,2.0,4.0
0.3976415180944675,2.7091301702626027,0.010953258927322454,10.0,4.0
0.2468414756372888,0.7303281922456989,0.35674140887153216,2.0,4.0
0.2468414756372888,0.7303281922456989,0.35674140887153216,2.0,4.0
0.2468414756372888,0.7303281922456989,0.35674140887153216,2.0,4.0
0.2468414756372888,0.7303281922456989,0.35674140887153216,2.0,4.0
0.2468414756372888,0.7303281922456989,0.35674140887153216,2.0,4.0
0.41730069045086415,1.9149001121188363,-0.003494616416692494,7.0,1.0
0.2468414756372888,0.7303281922456989,0.35674140887153216,2.0,4.0
0.2468414756372888,0.7303281922456989,0.35674140887153216,2.0,4.0
0.2468414756372888,0.7303281922456989,0.35674140887153216,2.0,4.0
0.27183330614909607,4.527193735783174,0.1678161236188671,3.0,3.0
0.2468414756372888,0.7303281922456989,0.35674140887153216,2.0,4.0
0.521820989275509,1.6664244439764337,0.0719782982872326,7.0,1.0
0.2575801927743362,2.5654422215650765,0.09950753055718269,3.0,3.0
0.2468414756372888,0.7303281922456989,0.35674140887153216,2.0,4.0
0.2468414756372888,0.7303281922456989,0.35674140887153216,2.0,4.0
0.2468414756372888,0.7303281922456989,0.35674140887153216,2.0,4.0
0.2468414756372888,0.7303281922456989,0.35674140887153216,2.0,4.0
0.2468414756372888,0.7303281922456989,0.35674140887153216,2.0,4.0
0.2468414756372888,0.7303281922456989,0.35674140887153216,2.0,4.0
0.01623220752267895,0.918895420405262,-0.0688043818689924,2.0,4.0
0.2468414756372888,0.7303281922456989,0.35674140887153216,2.0,4.0
0.2575801927743362,2.5654422215650765,0.09950753055718269,3.0,3.0
0.41961942584447814,3.2935475649457375,0.047073064345251395,7.0,1.0
0.2468414756372888,0.7303281922456989,0.35674140887153216,2.0,4.0
0.2468414756372888,0.7303281922456989,0.35674140887153216,2.0,4.0
0.2468414756372888,0.7303281922456989,0.35674140887153216,2.0,4.0
0.2468414756372888,0.7303281922456989,0.35674140887153216,2.0,4.0
0.35604443020400495,3.459979506803982,0.05489374550077141,11.0,5.0
